    yield year tillage summerCrop manure N  MTD  MTJ  MTF  MTM  MTA  mTD  mTJ  mTF  mTM  mTA mTUD mTUJ mTUF mTUM mTUA  PRD   PRJ  PRF  PRM SHD SHJ SHF  EVD   EVJ   EVF   EVM   EVA
112  7331 1992       t          s      m n 23.2 22.2 24.4 26.3 32.2 10.9 10.8 10.7 10.8 13.0  7.8  8.4  8.3  7.4  9.7 87.7 152.3 59.1 20.4 6.4 5.5 8.3 51.2  42.8  69.8 102.3 188.1
113  6507 1992       T          S      M N 23.2 22.2 24.4 26.3 32.2 10.9 10.8 10.7 10.8 13.0  7.8  8.4  8.3  7.4  9.7 87.7 152.3 59.1 20.4 6.4 5.5 8.3 51.2  42.8  69.8 102.3 188.1
114  7433 1992       t          S      M N 23.2 22.2 24.4 26.3 32.2 10.9 10.8 10.7 10.8 13.0  7.8  8.4  8.3  7.4  9.7 87.7 152.3 59.1 20.4 6.4 5.5 8.3 51.2  42.8  69.8 102.3 188.1
115  6876 1992       T          s      M N 23.2 22.2 24.4 26.3 32.2 10.9 10.8 10.7 10.8 13.0  7.8  8.4  8.3  7.4  9.7 87.7 152.3 59.1 20.4 6.4 5.5 8.3 51.2  42.8  69.8 102.3 188.1
116  7094 1992       t          s      M N 23.2 22.2 24.4 26.3 32.2 10.9 10.8 10.7 10.8 13.0  7.8  8.4  8.3  7.4  9.7 87.7 152.3 59.1 20.4 6.4 5.5 8.3 51.2  42.8  69.8 102.3 188.1
117  7059 1992       T          S      m N 23.2 22.2 24.4 26.3 32.2 10.9 10.8 10.7 10.8 13.0  7.8  8.4  8.3  7.4  9.7 87.7 152.3 59.1 20.4 6.4 5.5 8.3 51.2  42.8  69.8 102.3 188.1
118  6730 1992       t          S      m N 23.2 22.2 24.4 26.3 32.2 10.9 10.8 10.7 10.8 13.0  7.8  8.4  8.3  7.4  9.7 87.7 152.3 59.1 20.4 6.4 5.5 8.3 51.2  42.8  69.8 102.3 188.1
119  7196 1992       T          s      m N 23.2 22.2 24.4 26.3 32.2 10.9 10.8 10.7 10.8 13.0  7.8  8.4  8.3  7.4  9.7 87.7 152.3 59.1 20.4 6.4 5.5 8.3 51.2  42.8  69.8 102.3 188.1
120  7610 1992       t          s      m N 23.2 22.2 24.4 26.3 32.2 10.9 10.8 10.7 10.8 13.0  7.8  8.4  8.3  7.4  9.7 87.7 152.3 59.1 20.4 6.4 5.5 8.3 51.2  42.8  69.8 102.3 188.1
121  7456 1993       T          S      M 0 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
122  7197 1993       t          S      M 0 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
123  6961 1993       T          s      M 0 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
124  6021 1993       t          s      M 0 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
125  5824 1993       T          S      m 0 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
126  5759 1993       t          S      m 0 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
127  4425 1993       T          s      m 0 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
128  4129 1993       t          s      m 0 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
129  8054 1993       T          S      M n 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
130  8116 1993       t          S      M n 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
131  7579 1993       T          s      M n 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
132  7561 1993       t          s      M n 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
133  7405 1993       T          S      m n 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
134  7217 1993       t          S      m n 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
135  6965 1993       T          s      m n 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
136  7407 1993       t          s      m n 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
137  7755 1993       T          S      M N 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
138  8179 1993       t          S      M N 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
139  8761 1993       T          s      M N 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
140  8340 1993       t          s      M N 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
141  7714 1993       T          S      m N 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
142  7406 1993       t          S      m N 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
143  7634 1993       T          s      m N 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
144  7945 1993       t          s      m N 23.9 24.3 23.9 28.9 32.9 10.9 11.6 10.4 10.2 12.6  8.0  9.2  8.1  7.4  9.2 20.3  26.9 41.3  0.0 5.8 6.2 6.2 59.4  59.9  62.3 153.2 211.2
145  8435 1994       T          S      M 0 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
146  8750 1994       t          S      M 0 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
147  7377 1994       T          s      M 0 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
148  6830 1994       t          s      M 0 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
149  5650 1994       T          S      m 0 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
150  7200 1994       t          S      m 0 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
151  5331 1994       T          s      m 0 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
152  4760 1994       t          s      m 0 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
153  9227 1994       T          S      M n 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
154  9608 1994       t          S      M n 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
155  8692 1994       T          s      M n 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
156  9931 1994       t          s      M n 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
157  8009 1994       T          S      m n 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
158  8345 1994       t          S      m n 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
159  8186 1994       T          s      m n 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
160  7852 1994       t          s      m n 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
161  9355 1994       T          S      M N 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
162  8679 1994       t          S      M N 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
163  9028 1994       T          s      M N 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
164  8426 1994       t          s      M N 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
165  8447 1994       T          S      m N 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
166  8354 1994       t          S      m N 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
167  7939 1994       T          s      m N 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
168  8424 1994       t          s      m N 25.0 25.9 25.1 27.8 32.3 11.0  8.3  8.1 10.7 12.2  9.3  6.3  5.9  7.3  7.4  2.2   0.0  0.0  0.0 5.7 7.9 7.6 67.7  84.7  84.3 131.6 194.1
169  5865 1995       T          S      M 0 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
170  5543 1995       t          S      M 0 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
171  5749 1995       T          s      M 0 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
172  5194 1995       t          s      M 0 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
173  4242 1995       T          S      m 0 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
174  4186 1995       t          S      m 0 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
175  4210 1995       T          s      m 0 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
176  3507 1995       t          s      m 0 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
177  5998 1995       T          S      M n 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
178  6165 1995       t          S      M n 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
179  4867 1995       T          s      M n 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
180  5600 1995       t          s      M n 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
181  6432 1995       T          S      m n 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
182  6093 1995       t          S      m n 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
183  5832 1995       T          s      m n 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
184  5999 1995       t          s      m n 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
185  4873 1995       T          S      M N 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
186  5211 1995       t          S      M N 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
187  4976 1995       T          s      M N 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
188  5222 1995       t          s      M N 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
189  6564 1995       T          S      m N 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
190  5923 1995       t          S      m N 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
191  5883 1995       T          s      m N 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
192  6250 1995       t          s      m N 22.9 24.5 27.2 29.3 31.7 11.3  8.1 11.9 11.4  9.9  9.1  5.2  9.0  7.8  5.5 85.1   0.7 14.0  0.0 5.8 8.2 7.3 50.2  71.4  75.1 146.1 195.7
193  7564 1996       T          S      M 0 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
194  6639 1996       t          S      M 0 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
195  7877 1996       T          s      M 0 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
196  7477 1996       t          s      M 0 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
197  6316 1996       T          S      m 0 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
198  5740 1996       t          S      m 0 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
199  6348 1996       T          s      m 0 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
200  6049 1996       t          s      m 0 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
201  7813 1996       T          S      M n 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
202  7410 1996       t          S      M n 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
203  7722 1996       T          s      M n 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
204  7406 1996       t          s      M n 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
205  7643 1996       T          S      m n 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
206  7006 1996       t          S      m n 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
207  7187 1996       T          s      m n 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
208  7474 1996       t          s      m n 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
209  7035 1996       T          S      M N 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
210  7101 1996       t          S      M N 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
211  7380 1996       T          s      M N 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
212  6910 1996       t          s      M N 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
213  7362 1996       T          S      m N 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
214  6880 1996       t          S      m N 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
215  7025 1996       T          s      m N 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
216  6940 1996       t          s      m N 26.0 27.2 28.3 29.2 33.1  8.6  5.8 10.3  9.5 12.6  3.7  0.3  6.0  5.2  8.0  0.0   0.0  0.0  0.0 8.4 9.2 8.9 72.8  84.2  98.1 165.0 218.6
217  7794 1997       T          S      M 0 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
218  6992 1997       t          S      M 0 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
219  6780 1997       T          s      M 0 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
220  5145 1997       t          s      M 0 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
221  4683 1997       T          S      m 0 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
222  4364 1997       t          S      m 0 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
223  3969 1997       T          s      m 0 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
